order	status	file	language	loc	authority_risk_score	migration_potential_score	concept_opportunity_score	priority_score
1784	queued	tests/client-memory-tools/security_integrity.test.ts	ts	9	2	2	4	2.4
1785	queued	tests/client-memory-tools/security_layer_inventory_gate.test.ts	ts	9	2	2	4	2.4
1786	queued	tests/client-memory-tools/security_threat_pack.test.ts	ts	9	2	2	4	2.4
1787	queued	tests/client-memory-tools/seed_spawn_lineage.test.ts	ts	9	2	2	4	2.4
1788	queued	tests/client-memory-tools/shadow_dispatch_reliability.test.ts	ts	9	2	2	4	2.4
1789	queued	tests/client-memory-tools/shadow_tool_notification_bridge.test.ts	ts	9	2	2	4	2.4
1790	queued	tests/client-memory-tools/siem_bridge.test.ts	ts	9	2	2	4	2.4
1791	queued	tests/client-memory-tools/source_runtime_classifier_contract.test.ts	ts	9	2	2	4	2.4
1792	queued	tests/client-memory-tools/sovereign_blockchain_bridge.test.ts	ts	9	2	2	4	2.4
1793	queued	tests/client-memory-tools/spawn_broker.test.ts	ts	9	2	2	4	2.4
1794	queued	tests/client-memory-tools/spine_evidence_run_plan.test.ts	ts	9	2	2	4	2.4
1795	queued	tests/client-memory-tools/state_stream_policy_check.test.ts	ts	9	2	2	4	2.4
1796	queued	tests/client-memory-tools/strategy_mode_governor.test.ts	ts	9	2	2	4	2.4
1797	queued	tests/client-memory-tools/strategy_mode_governor_hysteresis.test.ts	ts	9	2	2	4	2.4
1798	queued	tests/client-memory-tools/strategy_mode_governor_policy_root.test.ts	ts	9	2	2	4	2.4
1799	queued	tests/client-memory-tools/strategy_mode_governor_preview_gate.test.ts	ts	9	2	2	4	2.4
1800	queued	tests/client-memory-tools/strategy_mode_governor_quality_lock_gate.test.ts	ts	9	2	2	4	2.4
1801	queued	tests/client-memory-tools/strategy_mode_governor_spc_gate.test.ts	ts	9	2	2	4	2.4
1802	queued	tests/client-memory-tools/strategy_mode_policy_root.test.ts	ts	9	2	2	4	2.4
1803	queued	tests/client-memory-tools/success_criteria_verifier.test.ts	ts	9	2	2	4	2.4
1804	done	tests/client-memory-tools/swarm_phase7_rust_parity.test.ts	ts	147	2	2	4	2.4
1805	done	tests/client-memory-tools/swarm_verification_mode.test.ts	ts	126	2	2	4	2.4
1806	queued	tests/client-memory-tools/system3_meta_curriculum_bridge.test.ts	ts	9	2	2	4	2.4
1807	done	tests/client-memory-tools/thorn_swarm_protocol.test.ts	ts	143	2	2	4	2.4
1808	queued	tests/client-memory-tools/tool_context_router.test.ts	ts	9	2	2	4	2.4
1809	done	tests/client-memory-tools/training_conduit_schema.test.ts	ts	9	2	2	4	2.4
1810	queued	tests/client-memory-tools/unified_global_budget_governor.test.ts	ts	9	2	2	4	2.4
1811	queued	tests/client-memory-tools/v3_race_queue_hardening_contracts.test.ts	ts	9	2	2	4	2.4
1812	queued	tests/client-memory-tools/v4_governance_distribution_pack.test.ts	ts	9	2	2	4	2.4
1813	queued	tests/client-memory-tools/v4_mesh_runtime_pack.test.ts	ts	9	2	2	4	2.4
1814	queued	tests/client-memory-tools/value_of_information_collection_planner.test.ts	ts	9	2	2	4	2.4
1815	queued	tests/client-memory-tools/wasm_component_runtime.test.ts	ts	9	2	2	4	2.4
1816	queued	tests/client-memory-tools/windows_native_runtime_parity.test.ts	ts	9	2	2	4	2.4
1817	queued	tests/client-memory-tools/workflow_executor_step_security_gate.test.ts	ts	9	2	2	4	2.4
1818	done	client/runtime/systems/ui/infring_static/js/app.ts.parts/020-nav-and-layout.part02.ts	ts	1251	2	2	3	2.2
1819	queued	client/runtime/systems/ui/infring_static/vendor/highlight.min.ts	ts	1244	2	2	3	2.2
1820	done	tests/vitest/conduit_primitives_gap_closer.test.ts	ts	720	2	2	3	2.2
1821	done	client/runtime/systems/ui/infring_static/js/app.ts.parts/030-agent-list-runtime.part02.ts	ts	615	2	2	3	2.2
1822	done	client/runtime/systems/ui/infring_static/js/app.ts.parts/030-agent-list-runtime.part01.ts	ts	603	2	2	3	2.2
1823	done	tests/tooling/scripts/ci/swarm_protocol_audit_runner.ts	ts	726	2	2	3	2.2
1824	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/040-models-and-cache.part01.ts	ts	559	2	2	3	2.2
1825	queued	tests/client-memory-tools/external_eyes.test.ts	ts	553	2	2	3	2.2
1826	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/030-init-selection-helpers.ts	ts	524	2	2	3	2.2
1827	queued	tests/tooling/scripts/ci/srs_full_regression.ts	ts	522	2	2	3	2.2
1828	queued	tests/tooling/scripts/ci/roi100_moves_runner.ts	ts	517	2	2	3	2.2
1829	done	client/runtime/systems/ui/infring_static/js/app.ts.parts/040-events-and-actions.part01.ts	ts	510	2	2	3	2.2
1830	queued	tests/tooling/scripts/ci/srs_contract_receipts_20260312.ts	ts	510	2	2	3	2.2
1831	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/150-ws-stream-handlers.ts	ts	507	2	2	3	2.2
1832	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/120-slash-and-agent-select.ts	ts	501	2	2	3	2.2
1833	done	client/runtime/systems/ui/infring_static/js/app.ts.parts/020-nav-and-layout.part01.ts	ts	250	2	2	3	2.2
1834	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/200-send-pipeline.part01.ts	ts	499	2	2	3	2.2
1835	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/140-session-and-ws.part01.ts	ts	498	2	2	3	2.2
1836	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/190-drawer-and-queue.zz-part02.ts	ts	498	2	2	3	2.2
1837	queued	tests/tooling/scripts/ci/benchmark_matrix_refresh.ts	ts	496	2	2	3	2.2
1838	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/110-failover-and-health.part01.ts	ts	492	2	2	3	2.2
1839	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/050-conversation-cache.ts	ts	491	2	2	3	2.2
1840	queued	tests/client-memory-tools/infring_dashboard_ui.test.ts.parts/010-bootstrap-and-legacy-guard-assertions.ts	ts	491	2	2	3	2.2
1841	queued	client/runtime/systems/ui/infring_dashboard.ts	ts	489	2	2	3	2.2
1842	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/090-init-hooks-and-shortcuts.part01.ts	ts	482	2	2	3	2.2
1843	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/070-init-sequences-and-pointer.part01.ts	ts	480	2	2	3	2.2
1844	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/160-runtime-events-and-render.part01.ts	ts	472	2	2	3	2.2
1845	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/180-map-navigation.part01.ts	ts	472	2	2	3	2.2
1846	done	client/runtime/systems/ui/infring_static/js/app.ts.parts/010-core-state.part01.ts	ts	470	2	2	3	2.2
1847	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/130-render-window-and-session.part01.ts	ts	470	2	2	3	2.2
1848	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/210-scroll-hover-sanitize.part01.ts	ts	463	2	2	3	2.2
1849	done	tests/client-memory-tools/infring_dashboard_ui.test.ts.parts/020-eyes-and-git-tree-authority-assertions.ts	ts	462	2	2	3	2.2
1850	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/080-normalize-and-context.part01.ts	ts	240	2	2	3	2.2
1851	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/020-init-roles-and-vibes.part01.ts	ts	451	2	2	3	2.2
1852	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/220-artifacts-voice-search.part01.ts	ts	450	2	2	3	2.2
1853	queued	tests/tooling/scripts/ci/benchmark_sanity_gate.ts	ts	450	2	2	3	2.2
1854	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/010-chat-state.ts	ts	447	2	2	3	2.2
1855	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/170-grouping-and-day-map.part01.ts	ts	440	2	2	3	2.2
1856	queued	tests/tooling/scripts/ci/churn_guard.ts	ts	440	2	2	3	2.2
1857	queued	tests/tooling/scripts/memory/rebuild_exclusive.ts.parts/010-bootstrap-and-path-config.ts	ts	420	2	2	3	2.2
1858	queued	tests/tooling/scripts/memory/rebuild_exclusive.ts.parts/020-node-validation-and-token-policies.ts	ts	419	2	2	3	2.2
1859	queued	tests/client-memory-tools/sensory_insight.test.ts	ts	409	2	2	3	2.2
1860	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/100-context-window-and-budget.ts	ts	406	2	2	3	2.2
1861	done	client/runtime/systems/ui/infring_static/js/pages/workflow-builder.ts.parts/010-builder-state.ts	ts	220	2	2	3	2.2
1862	queued	tests/tooling/scripts/memory/backlog_priority_audit.ts	ts	406	2	2	3	2.2
1863	done	client/runtime/systems/ui/infring_static/js/pages/wizard.ts.parts/010-state-and-steps.ts	ts	220	2	2	3	2.2
1864	done	client/runtime/systems/ui/infring_static/js/pages/hands.ts.parts/010-state-and-load.ts	ts	220	2	2	3	2.2
1865	done	client/runtime/systems/ui/infring_static/js/pages/hands.ts.parts/020-render-and-select.ts	ts	152	2	2	3	2.2
1866	done	client/runtime/systems/ui/infring_static/js/pages/settings.ts.parts/010-provider-settings.ts	ts	153	2	2	3	2.2
1867	done	client/runtime/systems/ui/infring_static/js/pages/agents.ts.parts/010-state-and-load.ts	ts	395	2	2	3	2.2
1868	done	client/runtime/systems/ui/infring_static/js/pages/scheduler.ts	ts	393	2	2	3	2.2
1869	done	client/runtime/systems/ui/infring_static/js/api.ts	ts	386	2	2	3	2.2
1870	queued	tests/tooling/scripts/ci/benchmark_public_surface.ts	ts	376	2	2	3	2.2
1871	done	client/runtime/systems/ui/infring_static/js/pages/workflow-builder.ts.parts/020-builder-actions.ts	ts	142	2	2	3	2.2
1872	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/080-normalize-and-context.part02.ts	ts	370	2	2	3	2.2
1873	queued	tests/tooling/scripts/ci/srs_top200_regression.ts	ts	369	2	2	3	2.2
1874	done	client/runtime/systems/ui/infring_static/js/pages/agents.ts.parts/020-list-and-filters.ts	ts	365	2	2	3	2.2
1875	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/040-models-and-cache.part02.ts	ts	352	2	2	3	2.2
1876	queued	tests/tooling/scripts/ci/v6_app_023_governance_lane.ts	ts	351	2	2	3	2.2
1877	done	client/runtime/systems/ui/infring_static/js/pages/channels.ts	ts	345	2	2	3	2.2
1878	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/192-slash-alias-and-alerts.ts	ts	339	2	2	3	2.2
1879	done	client/runtime/systems/ui/infring_static/js/pages/skills.ts	ts	333	2	2	3	2.2
1880	done	client/runtime/systems/ui/infring_static/js/pages/settings.ts.parts/020-keys-and-tests.ts	ts	155	2	2	3	2.2
1881	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/060-suggestions-and-hints.ts	ts	327	2	2	3	2.2
1882	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/170-grouping-and-day-map.part02.ts	ts	325	2	2	3	2.2
1883	queued	tests/tooling/scripts/ci/benchmark_public_audit.ts	ts	324	2	2	3	2.2
1884	queued	tests/tooling/scripts/ci/module_cohesion_policy_audit.ts	ts	311	2	2	3	2.2
1885	done	tests/tooling/scripts/dashboard_stress_smoke.ts	ts	310	2	2	3	2.2
1886	queued	tests/tooling/scripts/ci/nightly_turn_loop_analytics.ts	ts	305	2	2	3	2.2
1887	queued	tests/tooling/scripts/ci/license_spdx_story_gate.ts	ts	301	2	2	3	2.2
1888	queued	tests/tooling/scripts/ops/f100_readiness_remediation_impl.ts	ts	300	2	2	3	2.2
1889	done	client/runtime/systems/ui/infring_static/js/pages/overview.ts	ts	292	2	2	3	2.2
1890	done	tests/client-memory-tools/ollama_search_collector.test.ts	ts	290	2	2	3	2.2
1891	queued	client/runtime/systems/ui/infring_static/js/pages/usage.ts	ts	289	2	2	3	2.2
1892	queued	tests/tooling/scripts/ci/repo_surface_policy_audit.ts	ts	286	2	2	3	2.2
1893	queued	tests/tooling/scripts/ci/srs_actionable_map.ts	ts	285	2	2	3	2.2
1894	done	client/runtime/systems/ui/infring_static/js/pages/agents.ts.parts/030-actions-and-ops.ts	ts	264	2	2	3	2.2
1895	queued	client/runtime/systems/ui/infring_static/js/pages/logs.ts	ts	263	2	2	3	2.2
1896	queued	tests/tooling/scripts/ci/promote_executed_receipt_ids.ts	ts	260	2	2	3	2.2
1897	queued	tests/tooling/scripts/ci/srs_todo_sync.ts	ts	255	2	2	3	2.2
1898	queued	tests/tooling/scripts/ci/dependency_boundary_guard.ts	ts	251	2	2	3	2.2
1899	queued	tests/tooling/scripts/ci/srs_execute_strict.ts	ts	250	2	2	3	2.2
1900	queued	tests/tooling/scripts/memory/skill_runner.ts	ts	247	2	2	3	2.2
1901	queued	client/runtime/systems/ui/dashboard_asset_router.ts	ts	244	2	2	3	2.2
1902	queued	tests/tooling/scripts/ci/reliability_turn_loop_gauntlet.ts	ts	244	2	2	3	2.2
1903	queued	tests/tooling/scripts/ci/repo_file_size_gate.ts	ts	241	2	2	3	2.2
1904	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/160-runtime-events-and-render.part02.ts	ts	237	2	2	3	2.2
1905	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/191-slash-continuity-and-alias-helpers.ts	ts	235	2	2	3	2.2
1906	queued	tests/client-memory-tools/infring_dashboard_ui.test.ts.parts/030-model-routing-and-memory-assertions.ts	ts	228	2	2	3	2.2
1907	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/190-drawer-and-queue.ts	ts	218	2	2	3	2.2
1908	queued	tests/tooling/scripts/memory/health_check_quarterly.ts	ts	216	2	2	3	2.2
1909	queued	tests/tooling/scripts/ci/public_platform_contract_audit.ts	ts	215	2	2	3	2.2
1910	queued	tests/client-memory-tools/directive_gate.test.ts	ts	212	2	2	3	2.2
1911	queued	tests/tooling/scripts/ci/release_policy_gate.ts	ts	211	2	2	3	2.2
1912	queued	tests/tooling/scripts/ci/rust_core_file_size_gate.ts	ts	211	2	2	3	2.2
1913	queued	tests/tooling/scripts/ci/srs_contract_scaffold.ts	ts	211	2	2	3	2.2
1914	queued	tests/vitest/v6_memory_client_guard_integration.test.ts	ts	202	2	2	3	2.2
1915	queued	client/runtime/systems/ui/infring_static/js/pages/comms.ts	ts	201	2	2	3	2.2
1916	queued	tests/tooling/scripts/ci/todo_audit_full.ts	ts	200	2	2	3	2.2
1917	queued	tests/tooling/scripts/memory/audit_exec_usage.ts	ts	197	2	2	3	2.2
1918	queued	tests/tooling/scripts/ci/flaky_quarantine_audit.ts	ts	195	2	2	3	2.2
1919	queued	tests/tooling/scripts/memory/lint_memory.ts	ts	188	2	2	3	2.2
1920	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/210-scroll-hover-sanitize.part02.ts	ts	182	2	2	3	2.2
1921	done	client/runtime/systems/ui/infring_static/js/pages/wizard.ts.parts/020-actions-and-finish.ts	ts	160	2	2	3	2.2
1922	queued	tests/tooling/scripts/ci/srs_repair_lane_runner.ts	ts	179	2	2	3	2.2
1923	queued	tests/tooling/scripts/metrics/heartbeat_kpi_report.ts	ts	179	2	2	3	2.2
1924	queued	tests/tooling/scripts/ci/client_legacy_debt_report.ts	ts	177	2	2	3	2.2
1925	queued	tests/tooling/scripts/memory/skill_gate.ts	ts	175	2	2	3	2.2
1926	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/070-init-sequences-and-pointer.part02.ts	ts	172	2	2	3	2.2
1927	queued	tests/tooling/scripts/ci/coreization_wave1_static_audit.ts	ts	171	2	2	3	2.2
1928	queued	tests/tooling/scripts/ci/todo_full_queue.ts	ts	169	2	2	3	2.2
1929	queued	tests/tooling/scripts/ci/test_priority_manifest_audit.ts	ts	167	2	2	3	2.2
1930	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/090-init-hooks-and-shortcuts.part02.ts	ts	164	2	2	3	2.2
1931	queued	tests/tooling/scripts/memory/rebuild_exclusive.ts.parts/030-decisions-scan-and-index-output.ts	ts	164	2	2	3	2.2
1932	queued	tests/vitest/v10_runtime_regression_evidence_contract.test.ts	ts	162	2	2	3	2.2
1933	done	tests/tooling/scripts/ci/client_surface_disposition.ts	ts	161	2	2	3	2.2
1934	queued	tests/tooling/scripts/add_contributors_from_csv.ts	ts	157	2	2	3	2.2
1935	queued	tests/tooling/scripts/ci/runtime_dependency_contract_gate.ts	ts	157	2	2	3	2.2
1936	queued	tests/tooling/scripts/ci/blocked_external_evidence_status.ts	ts	156	2	2	3	2.2
1937	queued	client/runtime/systems/ui/infring_static/js/pages/hands.ts.parts/030-actions-and-sync.ts	ts	155	2	2	3	2.2
1938	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/020-init-roles-and-vibes.part02.ts	ts	150	2	2	3	2.2
1939	done	tests/client-memory-tools/websocket_client_patch.test.ts	ts	150	2	2	3	2.2
1940	done	tests/tooling/scripts/ci/client_target_contract_audit.ts	ts	150	2	2	3	2.2
1941	queued	client/runtime/systems/ui/infring_static/js/pages/sessions.ts	ts	147	2	2	3	2.2
1942	queued	tests/tooling/scripts/ci/blocked_external_human_action_map.ts	ts	147	2	2	3	2.2
1943	done	client/runtime/systems/ui/infring_static/js/app.ts.parts/040-events-and-actions.part02.ts	ts	146	2	2	3	2.2
1944	queued	tests/tooling/scripts/ci/legacy_client_memory_wrapper_audit.ts	ts	145	2	2	3	2.2
1945	queued	tests/tooling/scripts/ci/client_layer_boundary_audit.ts	ts	144	2	2	3	2.2
1946	queued	tests/client-memory-tools/top50_roi_sweep_runner.test.ts	ts	141	2	2	3	2.2
1947	queued	tests/tooling/scripts/ci/public_sdk_surface_guard.ts	ts	140	2	2	3	2.2
1948	queued	tests/tooling/scripts/ci/conventional_commit_gate.ts	ts	139	2	2	3	2.2
1949	queued	tests/tooling/scripts/ci/mcu_proof_preflight.ts	ts	139	2	2	3	2.2
1950	queued	tests/tooling/scripts/ci/release_changelog_generate.ts	ts	138	2	2	3	2.2
1951	queued	tests/tooling/scripts/ci/legacy_alias_guard.ts	ts	136	2	2	3	2.2
1952	queued	tests/tooling/scripts/ci/formal_spec_guard.ts	ts	134	2	2	3	2.2
1953	queued	client/runtime/systems/ui/infring_static/js/pages/workflows.ts	ts	132	2	2	3	2.2
1954	queued	tests/tooling/scripts/ci/blocked_external_reconcile.ts	ts	130	2	2	3	2.2
1955	queued	tests/tooling/scripts/ci/dod_policy_gate.ts	ts	128	2	2	3	2.2
1956	done	tests/client-memory-tools/mcp_gateway.test.ts	ts	142	2	2	3	2.2
1957	queued	tests/tooling/scripts/memory/backfill_xml_hierarchy.ts	ts	126	2	2	3	2.2
1958	queued	tests/client-memory-tools/git_outcomes.test.ts	ts	125	2	2	3	2.2
1959	queued	tests/tooling/scripts/ci/blocked_external_packet_gate.ts	ts	125	2	2	3	2.2
1960	queued	tests/tooling/scripts/ci/layer_placement_check.ts	ts	125	2	2	3	2.2
1961	queued	tests/tooling/scripts/ci/wrapper_collapse_plan.ts	ts	125	2	2	3	2.2
1962	queued	tests/tooling/scripts/ci/client_import_integrity_audit.ts	ts	124	2	2	3	2.2
1963	queued	tests/tooling/scripts/ci/blocked_external_unblock_plan.ts	ts	123	2	2	3	2.2
1964	queued	tests/tooling/scripts/generate_contributor_surfaces.ts	ts	123	2	2	3	2.2
1965	queued	tests/tooling/scripts/ci/blocked_external_packet_audit.ts	ts	122	2	2	3	2.2
1966	queued	tests/tooling/scripts/ci/strategic_contract_registry_audit.ts	ts	121	2	2	3	2.2
1967	queued	tests/tooling/scripts/ci/release_scorecard_generate.ts	ts	119	2	2	3	2.2
1968	queued	tests/tooling/scripts/ci/srs_duplicate_id_audit.ts	ts	118	2	2	3	2.2
1969	queued	tests/tooling/scripts/memory/normalize_nodes.ts	ts	117	2	2	3	2.2
1970	queued	tests/tooling/scripts/empty_fort_pulse_scheduler.ts	ts	115	2	2	3	2.2
1971	queued	client/runtime/systems/ui/infring_static/js/pages/eyes.ts	ts	114	2	2	3	2.2
1972	queued	tests/tooling/scripts/ci/simplicity_drift_audit.ts	ts	114	2	2	3	2.2
1973	queued	tests/tooling/scripts/ci/release_security_readiness_report.ts	ts	113	2	2	3	2.2
1974	done	client/runtime/systems/ui/infring_static/js/app.ts.parts/010-core-state.part02.ts	ts	110	2	2	3	2.2
1975	queued	tests/tooling/scripts/ci/v8_runtime_proof_gate.ts	ts	109	2	2	3	2.2
1976	done	tests/tooling/scripts/ci/client_scope_inventory.ts	ts	108	2	2	3	2.2
1977	queued	tests/tooling/scripts/ci/nightly_fuzz_chaos_report.ts	ts	107	2	2	3	2.2
1978	queued	tests/client-memory-tools/egress_gateway.test.ts	ts	105	2	2	3	2.2
1979	queued	tests/tooling/scripts/ci/client_wrapper_compaction_candidates.ts	ts	105	2	2	3	2.2
1980	queued	tests/tooling/scripts/memory/trust_add.ts	ts	103	2	2	3	2.2
1981	queued	tests/client-memory-tools/egress_gateway_lane.test.ts	ts	101	2	2	3	2.2
1982	done	client/runtime/systems/ui/infring_static/js/app.ts.parts/005-core-rendering-helpers.part01.ts	ts	100	2	2	3	2.2
1983	queued	tests/tooling/scripts/ci/layer_rulebook_check.ts	ts	100	2	2	3	2.2
1984	queued	tests/client-memory-tools/v6_memory_013_019_client_regression.test.ts	ts	98	2	2	3	2.2
1985	queued	tests/client-memory-tools/run_ci_suite.ts	ts	97	2	2	3	2.2
1986	done	tests/tooling/scripts/ci/build_dashboard_dist.ts	ts	97	2	2	3	2.2
1987	done	tests/vitest/churn_guard_swarm_companion.test.ts	ts	146	2	2	3	2.2
1988	queued	tests/tooling/scripts/ci/blocked_external_top10.ts	ts	96	2	2	3	2.2
1989	queued	tests/tooling/scripts/ci/sync_repair_lane_scripts.ts	ts	95	2	2	3	2.2
1990	queued	tests/client-memory-tools/benchmark_sanity_gate.test.ts	ts	93	2	2	3	2.2
1991	queued	tests/tooling/scripts/ci/formal_verification_expansion_report.ts	ts	93	2	2	3	2.2
1992	done	client/runtime/systems/ui/infring_static/js/pages/chat.ts.parts/220-artifacts-voice-search.part02.ts	ts	92	2	2	3	2.2
1993	queued	tests/vitest/v6_memory_policy_validator.test.ts	ts	92	2	2	3	2.2
1994	queued	tests/tooling/scripts/ci/release_channel_promote.ts	ts	91	2	2	3	2.2
1995	queued	tests/client-memory-tools/passport_iteration_chain.test.ts	ts	88	2	2	3	2.2
